theme,sub_theme,topic,geography_type,geography,geography_code,metric,metric_group,stratum,sex,age,year,month,epiweek,date,value,in_reporting_delay_period,rolling_7_week_avg,season_year,season_label,week
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,2,8,2018-02-19,6.22,False,6.468571428571429,2018,2017-18,8
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,2,9,2018-02-26,4.2,False,5.9399999999999995,2018,2017-18,9
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,3,10,2018-03-05,3.77,False,5.475714285714287,2018,2017-18,10
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,3,11,2018-03-12,3.28,False,4.978571428571428,2018,2017-18,11
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,3,12,2018-03-19,2.94,False,4.5928571428571425,2018,2017-18,12
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,3,13,2018-03-26,2.55,False,4.172857142857143,2018,2017-18,13
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,4,14,2018-04-02,2.12,False,3.5828571428571427,2018,2017-18,14
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,4,15,2018-04-09,1.05,False,2.8442857142857143,2018,2017-18,15
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,4,16,2018-04-16,0.61,False,2.3314285714285714,2018,2017-18,16
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,4,17,2018-04-23,0.3,False,1.8357142857142856,2018,2017-18,17
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,4,18,2018-04-30,0.14,False,1.387142857142857,2018,2017-18,18
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,5,19,2018-05-07,0.09,False,0.9800000000000001,2018,2017-18,19
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,5,20,2018-05-14,0.09,False,0.6285714285714287,2018,2017-18,20
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,5,21,2018-05-21,0.0,False,0.32571428571428573,2018,2017-18,21
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,5,22,2018-05-28,0.0,False,0.1757142857142857,2018,2017-18,22
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,6,23,2018-06-04,0.0,False,0.08857142857142856,2018,2017-18,23
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,6,24,2018-06-11,0.0,False,0.045714285714285714,2018,2017-18,24
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,6,25,2018-06-18,0.0,False,0.025714285714285714,2018,2017-18,25
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,6,26,2018-06-25,0.0,False,0.012857142857142857,2018,2017-18,26
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,7,27,2018-07-02,0.0,False,0.0,2018,2017-18,27
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,7,28,2018-07-09,0.0,False,0.0,2018,2017-18,28
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,7,29,2018-07-16,0.0,False,0.0,2018,2017-18,29
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,7,30,2018-07-23,0.0,False,0.0,2018,2017-18,30
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,7,31,2018-07-30,0.0,False,0.0,2018,2017-18,31
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,8,32,2018-08-06,0.0,False,0.0,2018,2017-18,32
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,8,33,2018-08-13,0.0,False,0.0,2018,2017-18,33
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,8,34,2018-08-20,0.0,False,0.0,2018,2017-18,34
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,8,35,2018-08-27,0.0,False,0.0,2018,2017-18,35
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,9,36,2018-09-03,0.0,False,0.0,2018,2017-18,36
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,9,37,2018-09-10,0.0,False,0.0,2018,2017-18,37
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,9,38,2018-09-17,0.0,False,0.0,2018,2017-18,38
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,9,39,2018-09-24,0.0,False,0.0,2018,2017-18,39
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,10,40,2018-10-01,0.04,False,0.005714285714285714,2019,2018-19,40
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,10,41,2018-10-08,0.07,False,0.015714285714285715,2019,2018-19,41
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,10,42,2018-10-15,0.02,False,0.018571428571428572,2019,2018-19,42
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,10,43,2018-10-22,0.07,False,0.028571428571428574,2019,2018-19,43
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,10,44,2018-10-29,0.07,False,0.038571428571428576,2019,2018-19,44
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,11,45,2018-11-05,0.17,False,0.06285714285714286,2019,2018-19,45
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,11,46,2018-11-12,0.18,False,0.08857142857142859,2019,2018-19,46
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,11,47,2018-11-19,0.24,False,0.11714285714285715,2019,2018-19,47
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,11,48,2018-11-26,0.35,False,0.15714285714285717,2019,2018-19,48
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,12,49,2018-12-03,0.48,False,0.22285714285714286,2019,2018-19,49
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,12,50,2018-12-10,0.72,False,0.3157142857142857,2019,2018-19,50
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,12,51,2018-12-17,0.95,False,0.4414285714285714,2019,2018-19,51
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,12,52,2018-12-24,2.13,False,0.7214285714285714,2019,2018-19,52
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2018,12,1,2018-12-31,3.17,False,1.1485714285714284,2019,2018-19,1
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,1,2,2019-01-07,4.26,False,1.7228571428571426,2019,2018-19,2
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,1,3,2019-01-14,4.51,False,2.317142857142857,2019,2018-19,3
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,1,4,2019-01-21,5.33,False,3.0100000000000002,2019,2018-19,4
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,1,5,2019-01-28,5.39,False,3.6771428571428575,2019,2018-19,5
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,2,6,2019-02-04,6.07,False,4.408571428571428,2019,2018-19,6
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,2,7,2019-02-11,5.25,False,4.854285714285714,2019,2018-19,7
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,2,8,2019-02-18,3.68,False,4.927142857142857,2019,2018-19,8
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,2,9,2019-02-25,1.87,False,4.585714285714286,2019,2018-19,9
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,3,10,2019-03-04,1.36,False,4.135714285714286,2019,2018-19,10
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,3,11,2019-03-11,1.33,False,3.564285714285714,2019,2018-19,11
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,3,12,2019-03-18,1.01,False,2.938571428571429,2019,2018-19,12
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,3,13,2019-03-25,0.94,False,2.205714285714286,2019,2018-19,13
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,4,14,2019-04-01,0.76,False,1.5642857142857145,2019,2018-19,14
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,4,15,2019-04-08,0.62,False,1.1271428571428572,2019,2018-19,15
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,4,16,2019-04-15,0.56,False,0.9400000000000001,2019,2018-19,16
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,4,17,2019-04-22,0.69,False,0.8442857142857143,2019,2018-19,17
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,4,18,2019-04-29,0.24,False,0.6885714285714286,2019,2018-19,18
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,5,19,2019-05-06,0.17,False,0.5685714285714286,2019,2018-19,19
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,5,20,2019-05-13,0.23,False,0.46714285714285714,2019,2018-19,20
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,5,21,2019-05-20,0.0,False,0.35857142857142854,2019,2018-19,21
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,5,22,2019-05-27,0.0,False,0.27,2019,2018-19,22
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,6,23,2019-06-03,0.0,False,0.19,2019,2018-19,23
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,6,24,2019-06-10,0.0,False,0.09142857142857143,2019,2018-19,24
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,6,25,2019-06-17,0.0,False,0.05714285714285715,2019,2018-19,25
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,6,26,2019-06-24,0.0,False,0.032857142857142856,2019,2018-19,26
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,7,27,2019-07-01,0.0,False,0.0,2019,2018-19,27
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,7,28,2019-07-08,0.0,False,0.0,2019,2018-19,28
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,7,29,2019-07-15,0.0,False,0.0,2019,2018-19,29
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,7,30,2019-07-22,0.0,False,0.0,2019,2018-19,30
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,7,31,2019-07-29,0.0,False,0.0,2019,2018-19,31
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,8,32,2019-08-05,0.0,False,0.0,2019,2018-19,32
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,8,33,2019-08-12,0.0,False,0.0,2019,2018-19,33
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,8,34,2019-08-19,0.0,False,0.0,2019,2018-19,34
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,8,35,2019-08-26,0.0,False,0.0,2019,2018-19,35
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,9,36,2019-09-02,0.0,False,0.0,2019,2018-19,36
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,9,37,2019-09-09,0.0,False,0.0,2019,2018-19,37
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,9,38,2019-09-16,0.0,False,0.0,2019,2018-19,38
infectious_disease,respiratory,Influenza,Nation,England,E92000001,influenza_healthcare_hospitalAdmissionRateByWeek,healthcare,default,all,all,2019,9,39,2019-09-23,0.0,False,0.0,2019,2018-19,39
